indice_california_housing,Ingreso mediano (decenas de miles de USD),Edad mediana de las viviendas (años),Habitaciones promedio por hogar,Dormitorios promedio por hogar,Población del bloque censal,Ocupantes promedio por hogar,Latitud,Longitud,valor_real,Regresión lineal,Regresión polinomial (grado 2),Regresión log-lineal,Árbol de decisión
2998,3.3529,14.0,5.2174688057041,1.0481283422459893,1821.0,3.2459893048128343,35.32,-119.02,0.826,1.5723456170219,1.4579567935120799,1.5015706652723853,0.8624959349593496
8271,2.7614,30.0,3.7735849056603774,1.0202156334231807,1292.0,1.7412398921832883,33.77,-118.16,2.722,1.9028167350026803,2.178712904794957,1.7782958905586743,2.329678571428571
8288,3.5528,27.0,4.073627844712182,1.0535475234270415,1398.0,1.8714859437751004,33.77,-118.15,2.711,2.2128151781221908,2.523403043623858,2.0444340907227527,4.200291730769228
18179,3.8464,17.0,3.699692307692308,1.0689230769230769,3539.0,2.1778461538461538,37.36,-122.0,2.394,2.462755105182553,2.806733704420778,2.327139091877054,2.9370703488372105
7453,4.3667,36.0,4.913654618473895,1.0100401606425702,1532.0,3.076305220883534,33.92,-118.17,1.718,2.4690272680450946,2.5282663593559835,2.2550649527039206,2.0026875
1135,2.3711,20.0,5.397014925373134,0.9970149253731343,763.0,2.2776119402985073,39.74,-121.64,1.218,0.4144051811192968,0.9438464325080171,0.6478017035938315,0.7766740740740745
15326,2.9716,15.0,4.613065326633166,1.0615577889447236,1827.0,2.2952261306532664,33.19,-117.33,1.736,1.6605762744018173,1.6830762818607488,1.6106538283626914,1.0088421052631578
10201,4.3333,35.0,6.00709219858156,1.049645390070922,679.0,2.4078014184397163,33.88,-117.94,2.393,2.261614992894898,2.3283403043522415,2.0515646860482777,3.2580940654205603
3050,2.4961,16.0,5.91044776119403,1.1529850746268657,1011.0,3.7723880597014925,35.6,-119.34,0.588,1.2250594316154013,1.0187833699718685,1.261472189679706,0.8590416666666669
426,3.5417,52.0,4.613079019073569,1.0653950953678475,669.0,1.8228882833787465,37.88,-122.27,2.875,2.456873840085805,2.7269728344882855,2.1855405797880625,3.1095000000000006
9253,2.4196,41.0,6.807017543859649,1.2339181286549707,476.0,2.783625730994152,36.95,-120.08,0.707,1.1454532144185987,0.9796909423037661,1.1165486950919488,0.8590416666666669
3694,3.0125,23.0,3.8745318352059925,1.0964419475655431,3911.0,3.661985018726592,34.2,-118.38,1.817,1.897472608789698,2.0150353679101474,1.7873489069089463,1.6381940298507462
16219,3.0354,23.0,4.327217125382263,1.007645259938838,1554.0,2.376146788990826,37.96,-121.34,1.137,1.4970541408820757,1.414081118029329,1.3793582199269832,1.1184398496240606
8039,4.8013,36.0,6.010060362173038,0.9879275653923542,1360.0,2.7364185110663986,33.84,-118.15,2.241,2.537948477186815,2.6436576357670076,2.3461938214717173,2.684588697916666
1588,8.003,18.0,7.812339331619537,1.069408740359897,3280.0,2.810625535561268,37.82,-121.98,3.513,3.6271520431700903,3.6158687285578246,3.634195132973799,4.088347826086957
17298,5.2039,24.0,5.693843594009984,0.9916805324459235,1763.0,2.9334442595673877,34.4,-119.51,3.013,2.9970763947732206,3.283210787254813,2.9694699883440507,2.6725964912280706
339,4.0469,45.0,4.125,0.95,282.0,3.525,37.75,-122.18,0.807,2.5956176293744724,2.3993418903083827,2.3303730926599857,1.1116666666666666
12133,5.0223,4.0,7.159627773801002,1.050823192555476,5439.0,3.893342877594846,33.93,-117.21,1.526,1.7755918747268584,1.5608967132652676,1.6940500897074302,1.3805932203389832
11647,5.7089,26.0,6.694290976058932,1.0441988950276244,1779.0,3.276243093922652,33.81,-118.03,2.374,2.7654050510256174,2.7914143296420484,2.5972689632415684,2.5369416788321173
14235,5.0829,5.0,5.972014925373134,0.9925373134328358,2061.0,3.845149253731343,32.69,-117.03,1.794,2.362821164913786,2.273980564435135,2.270970673771796,1.797610169491524
6392,8.9728,39.0,7.013201320132013,0.9735973597359736,862.0,2.844884488448845,34.14,-118.05,5.00001,4.135155024569572,3.887332128581102,4.19793923593225,4.9815094117647085
19272,4.7283,11.0,5.421348314606742,0.9812734082397003,1633.0,3.0580524344569286,38.44,-122.76,1.702,2.3961400103284642,2.1886563942547053,2.2398949830396924,1.7891666666666666
10908,3.375,9.0,3.1818181818181817,1.0363636363636364,1257.0,7.618181818181818,33.74,-117.86,1.653,1.9213675513811173,1.2742338002515154,1.7935299981265134,1.6980914893617025
17652,3.8936,13.0,4.12807881773399,1.1600985221674878,710.0,1.748768472906404,37.26,-121.88,2.259,2.4607982020172487,2.651122685991477,2.297955438270345,2.3425576923076923
11359,2.1838,18.0,3.578602620087336,1.0720524017467248,2513.0,5.486899563318778,33.74,-117.92,1.597,1.484429868644296,1.1286691791164092,1.4719559286251256,1.4366436781609198
5527,5.5941,44.0,6.383333333333334,1.0777777777777777,849.0,2.3583333333333334,33.97,-118.41,3.635,3.0563459298286904,3.463271843834023,2.870962416861017,3.8499041935483875
7326,3.1786,41.0,3.079136690647482,0.7985611510791367,585.0,4.2086330935251794,33.98,-118.17,1.321,2.017939622348234,1.7143332881752422,1.818857867094387,1.6980914893617025
16138,3.4236,52.0,4.641255605381166,1.1031390134529149,2030.0,2.2757847533632285,37.78,-122.46,3.768,2.549993869849636,3.0055417026443205,2.326170736927537,3.8288341666666668
3314,1.8833,23.0,7.642857142857143,2.4166666666666665,265.0,3.1547619047619047,39.02,-122.79,0.969,1.8584750995930381,1.6068135212886163,1.6371145253289434,0.6606528099173556
15802,4.3232,28.0,3.732021196063588,1.0454201362604087,2232.0,1.6896290688872067,37.75,-122.44,3.162,2.7927438217950074,3.2111507345223265,2.616621912408974,3.6249470270270288
16051,3.9097,52.0,4.888888888888889,1.0455373406193078,1395.0,2.540983606557377,37.76,-122.48,3.238,2.7098689668987688,3.0395704552200304,2.486839441096685,3.162777777777777
5286,4.6197,21.0,3.7019328585961344,1.0193285859613428,1489.0,1.5147507629704984,34.05,-118.46,3.875,2.6701820460295886,3.1010545182706952,2.4829049218342996,4.462226111111111
19285,2.6667,36.0,5.092356687898089,1.0987261146496816,1086.0,3.4585987261146496,38.43,-122.75,1.491,1.846371683371754,1.506664116795655,1.705268223787383,1.4800952380952381
5259,13.947,29.0,8.494816211121583,1.052780395852969,2919.0,2.751178133836004,34.11,-118.51,5.00001,6.35726026874701,6.173313396454238,9.210177050815368,4.999921329113908
10812,1.6389,24.0,3.294294294294294,0.9219219219219219,470.0,1.4114114114114114,33.64,-117.94,2.25,1.2849517819938319,1.4780220254256229,1.3221427969084631,1.4618837209302329
3649,3.4612,36.0,4.80241935483871,1.0725806451612903,718.0,2.8951612903225805,34.22,-118.44,1.788,2.1189026177210026,2.127318842749734,1.9261639700797568,2.0675079006772012
54,1.6098,52.0,5.021459227467811,1.0085836909871244,701.0,3.0085836909871246,37.82,-122.28,0.875,1.52050295002055,1.1581534042545631,1.4536959215957475,1.138411764705883
2973,4.1528,15.0,6.19327731092437,0.9873949579831933,768.0,3.226890756302521,35.34,-119.08,1.301,1.7928930996016372,1.7401836757839408,1.671983397093133,1.0267857142857142
8631,7.2651,36.0,6.117408906882591,0.9757085020242915,1278.0,2.5870445344129553,33.88,-118.4,5.00001,3.7129143268778364,4.070419704311951,3.721193381689263,4.148202666666667
10163,6.5764,17.0,6.55511811023622,0.9724409448818898,755.0,2.97244094488189,33.89,-117.95,3.49,2.962948197849621,2.933156308984177,2.791989934274626,3.4001707317073167
2959,2.5644,31.0,5.234527687296417,1.0944625407166124,817.0,2.6612377850162865,35.35,-119.04,0.73,1.4182406076533396,1.2967680381537956,1.3536505251196158,0.7265511811023622
15250,4.1012,17.0,8.084057971014493,1.8782608695652174,849.0,2.4608695652173913,32.98,-117.31,2.447,2.479273527815812,2.718882647198897,2.315685190607772,1.4865625000000005
6455,4.1875,35.0,5.474666666666667,0.984,1044.0,2.784,34.12,-118.06,2.754,2.1596761980695893,2.103646638028875,1.9481546959253482,2.3668121212121216
15957,4.0547,52.0,4.787878787878788,1.0212121212121212,1425.0,4.318181818181818,37.71,-122.46,2.462,2.774321167934669,2.769387318245969,2.5562593866986205,2.3185
10365,4.0221,16.0,5.594795539033457,1.0780669144981412,1649.0,3.0650557620817844,33.61,-117.69,2.362,2.010960977589856,1.9471437950617372,1.8856695377323525,2.0730226666666662
401,5.0551,52.0,5.148936170212766,0.9952718676122931,940.0,2.2222222222222223,37.89,-122.29,2.322,3.0174161351576014,3.2560502929256714,2.7586794838720756,2.588878787878789
13982,2.6477,32.0,5.885964912280702,1.456140350877193,856.0,7.508771929824562,35.13,-117.28,0.533,0.9801032520844042,0.08748705224248865,0.9438962851140482,0.8590416666666669
7294,1.8929,38.0,3.6893617021276595,1.0340425531914894,950.0,4.042553191489362,33.98,-118.2,1.631,1.5339226719191554,1.2336217621758363,1.4636766931869438,1.4366436781609198
13905,1.5823,18.0,4.822107081174439,1.125215889464594,2250.0,1.9430051813471503,34.12,-116.44,0.724,0.3144551075891233,0.5694511960736581,0.6476689380276475,1.0660612244897962
11076,4.0417,32.0,5.351515151515152,0.9757575757575757,876.0,2.6545454545454548,33.81,-117.85,2.345,2.1136735190586355,2.0941855427214673,1.9259416668817515,2.71530025
19434,3.9844,37.0,10.135135135135135,1.5675675675675675,120.0,3.2432432432432434,37.65,-121.03,1.5,1.7767736633500129,1.6984675881791367,1.5886420404658947,1.380823182711198
4981,1.5179,52.0,4.022662889518414,1.0056657223796035,1080.0,3.0594900849858355,34.0,-118.3,1.161,1.4766598986220671,1.3352802674445101,1.414523900044499,1.4554117647058822
8253,2.2538,36.0,3.5,1.0513126491646778,2077.0,2.4785202863961815,33.77,-118.17,1.813,1.7916517135814334,1.9964169984560396,1.6841293082592137,3.0518571428571426
9737,2.3384,27.0,3.2289156626506026,1.0100401606425702,2031.0,4.078313253012048,36.77,-121.76,1.21,2.0352864572600358,1.8884226419825025,1.9481947278017513,1.3590212765957446
18870,2.2734,47.0,6.002777777777778,1.2222222222222223,966.0,2.683333333333333,38.09,-122.22,0.887,1.6771554077320852,1.4774280679154346,1.5446526667246063,1.138411764705883
11236,4.7772,34.0,4.985915492957746,0.9753521126760564,980.0,3.4507042253521125,33.81,-117.96,1.825,2.5525811630499704,2.466795926976288,2.3216540146515374,1.782850000000001
19251,4.5417,4.0,5.735632183908046,0.9832007073386384,2958.0,2.6153846153846154,38.48,-122.75,1.974,2.1848412470057497,1.964741221085229,2.0793607745447553,2.2826481481481484
7554,2.6354,43.0,4.071808510638298,0.949468085106383,1509.0,4.013297872340425,33.91,-118.19,1.281,1.8263033962104895,1.5703556630233233,1.690828002777323,1.3590212765957446
18790,2.793,17.0,5.539449541284403,1.0605504587155963,1538.0,2.8220183486238533,40.42,-122.32,0.765,0.6126902562860979,0.9967310803284233,0.7497700291670581,0.9439714285714282
20405,6.5851,26.0,7.989949748743719,0.9849246231155779,654.0,3.28643216080402,34.21,-118.88,3.0,3.155310945552873,3.455416442204453,3.105975659768273,2.7542142857142857
10519,10.1122,2.0,8.78665496049166,1.2756804214223003,3550.0,3.1167690956979808,33.57,-117.68,5.00001,4.3768396298710615,4.478498391379804,4.847290294741043,4.474127083333335
5905,3.4821,34.0,4.757188498402556,1.0415335463258786,1389.0,4.437699680511182,34.29,-118.42,1.603,2.0452340589760576,1.7525891209271895,1.8667947994097176,1.6980914893617025
17822,7.0735,14.0,8.056485355648535,1.1171548117154813,2052.0,4.292887029288703,37.38,-121.87,3.356,3.312761128261429,3.2628573740038,3.289990748980581,3.21447619047619
14063,2.2599,20.0,4.367307692307692,1.1576923076923078,992.0,1.9076923076923078,32.75,-117.13,1.576,1.5964989224717208,1.762308126080068,1.565246924335581,1.3769230769230767
19191,3.9766,47.0,6.277777777777778,1.0694444444444444,310.0,2.1527777777777777,38.45,-122.7,1.906,2.3480343710347187,2.3445313507217556,2.100155608558101,1.5008333333333332
10696,3.5625,17.0,4.776523702031603,1.069977426636569,662.0,1.4943566591422122,33.61,-117.74,1.808,1.938278447734308,2.1689794002153593,1.8081807171705493,2.2904031343283577
1722,0.716,39.0,4.730769230769231,1.0961538461538463,316.0,6.076923076923077,37.96,-122.36,1.042,1.0633781102506439,-0.04920444914561384,1.1573482305305802,1.138411764705883
13306,3.125,22.0,4.714542190305206,1.132854578096948,1678.0,3.012567324955117,34.08,-117.62,1.118,1.5907269251447107,1.5222259534137432,1.478089553772941,2.0675079006772012
664,3.9702,36.0,5.297071129707113,0.9539748953974896,606.0,2.5355648535564854,37.7,-122.14,1.941,2.3387279035915314,2.271181972146177,2.1385099368432874,1.380823182711198
17031,4.7708,44.0,4.767123287671233,1.082191780821918,154.0,2.1095890410958904,37.5,-122.25,2.538,3.0755843359509623,3.377309336145565,2.874954207898916,3.2580940654205603
13084,5.6485,26.0,7.629787234042553,1.0382978723404255,653.0,2.7787234042553193,38.57,-121.36,1.295,2.0683905907039897,1.918786982306515,1.7611069026323571,2.1669565217391304
11937,2.87,33.0,4.938095238095238,1.1333333333333333,911.0,2.169047619047619,33.94,-117.41,1.176,1.5283107740471447,1.5177736966517252,1.405074196306931,1.2646400000000002
16055,5.8096,52.0,4.953405017921147,0.8243727598566308,708.0,2.5376344086021505,37.76,-122.49,3.398,3.386889408413654,3.710376087576021,3.2394013177574355,3.2490572357723586
8285,3.875,51.0,4.968197879858657,1.0971731448763251,1171.0,2.068904593639576,33.77,-118.14,3.429,2.5100317127492366,3.0032044642841838,2.266905405090871,2.835598712121211
6218,3.2122,29.0,4.133819951338199,0.9708029197080292,1052.0,2.559610705596107,34.07,-117.92,1.955,1.7798060128911732,1.7476790385480832,1.629550215781813,2.0675079006772012
19689,1.6823,21.0,4.261904761904762,0.9761904761904762,933.0,2.7767857142857144,39.13,-121.61,0.838,0.4797160730460499,0.7036867980503227,0.7112123498242802,0.6799999999999999
18956,2.8438,38.0,4.7795275590551185,0.9606299212598425,632.0,2.4881889763779528,38.25,-122.04,0.942,1.6476836713569398,1.4479329413877209,1.4970996754301704,1.1184398496240606
3269,2.8906,18.0,6.485714285714286,1.1428571428571428,272.0,2.5904761904761906,39.1,-122.94,1.406,1.440377787606106,1.2874100940265867,1.397598168844568,1.4800952380952381
3948,3.6296,16.0,3.616842105263158,0.9831578947368421,896.0,1.8863157894736842,34.2,-118.61,1.609,2.1614751590553967,2.4266923031813645,2.015833289498663,2.9370703488372105
19289,2.785,32.0,4.1726190476190474,1.0833333333333333,489.0,2.9107142857142856,38.41,-122.82,1.693,2.003822349944809,1.8135652210598046,1.8289582724365059,2.5911111111111107
10462,5.6754,12.0,5.380697050938338,1.064343163538874,1033.0,2.7694369973190347,33.48,-117.64,2.759,2.764694143450007,2.77689702991883,2.5891518691386333,2.5844
8251,1.7701,26.0,2.666082383873795,1.098159509202454,4812.0,4.217353198948291,33.78,-118.18,1.462,1.6053709373502045,1.8712529514863578,1.5767515829115553,1.5112658227848106
5800,1.7301,7.0,3.208398133748056,1.04199066874028,1892.0,2.942457231726283,34.15,-118.24,2.023,1.1729159608247595,1.2216141354191783,1.2609079759289914,2.321653194444445
9893,2.9643,48.0,5.02869757174393,1.0529801324503312,1219.0,2.6909492273730686,38.29,-122.3,1.54,1.9346527047135438,1.7900933201338451,1.720223386034693,1.1184398496240606
13309,4.4205,23.0,5.078328981723238,0.9451697127937336,1483.0,3.8720626631853787,34.09,-117.61,1.355,1.9786915947926786,1.690089027297211,1.7767317793917905,1.6212499999999999
16752,3.84,42.0,4.315270935960591,1.064039408866995,713.0,3.5123152709359604,37.7,-122.46,2.359,2.681056398817012,2.664467487663953,2.4679295322874064,2.415133333333334
13308,3.0199,20.0,5.212922173274596,1.080763582966226,2229.0,3.2731277533039647,34.08,-117.61,1.288,1.4154917734335006,1.2489975607720132,1.3729000801872737,1.266730769230769
17682,3.9688,21.0,4.714693295292439,1.0684736091298146,2459.0,3.507845934379458,37.28,-121.87,2.496,2.405747968913996,2.3427158980754443,2.261439122064967,1.6980914893617025
10500,3.86,23.0,5.518927444794953,1.138801261829653,1480.0,2.334384858044164,33.47,-117.69,3.0,2.124911211451262,2.2213284729819813,1.9776982202161983,2.2904031343283577
13086,5.0917,17.0,6.125954198473282,0.9847328244274809,748.0,2.854961832061069,38.58,-121.34,1.341,1.8612248647896703,1.6776683809646464,1.5992711456387192,2.1669565217391304
9406,4.4583,36.0,5.986636971046771,1.0801781737193763,1064.0,2.3697104677060135,37.88,-122.53,3.086,2.6647608038950903,2.728239636125421,2.483215749370834,4.5428706666666665
5642,4.5074,36.0,5.391684901531729,1.0328227571115973,1111.0,2.4310722100656457,33.74,-118.31,3.5,2.6304571537832713,2.9146976990719793,2.455602954058607,2.3668121212121216
18868,3.1204,44.0,5.295774647887324,1.0586854460093897,1057.0,2.4812206572769955,38.1,-122.22,1.108,1.9834573729961165,1.8691148653787812,1.7811632130512551,1.380823182711198
608,2.3958,37.0,4.136585365853659,0.9853658536585366,314.0,1.5317073170731708,37.68,-122.08,1.908,1.7962629725485673,1.8733901209037203,1.6618420961520832,3.445291290322581
13405,1.9583,7.0,5.362804878048781,1.4420731707317074,1064.0,3.2439024390243905,34.1,-117.46,1.088,1.0062523751142978,1.1309675635647483,1.0938426924097118,1.168242424242424
13113,4.175,18.0,5.709371293001186,1.00711743772242,2333.0,2.767497034400949,38.4,-121.36,1.444,1.6098819139758942,1.48814507365009,1.4468331576319158,1.7884230769230764
19,2.6033,52.0,5.465454545454546,1.0836363636363637,690.0,2.5090909090909093,37.84,-122.27,1.629,1.959334370361767,1.902040983108581,1.7799033519657868,1.6771111111111112
1338,4.9783,15.0,7.083601286173633,1.0032154340836013,1051.0,3.379421221864952,37.99,-121.87,1.639,2.162349392149777,2.0395345947798242,1.9885033497881834,1.6033541666666669
14264,2.0547,35.0,4.75,1.0,1183.0,4.349264705882353,32.69,-117.1,0.98,1.482782759338233,0.9696600604064832,1.4744807762114664,0.8502666666666666
7474,2.2847,33.0,3.6963562753036436,1.0809716599190284,3423.0,4.619433198380567,33.93,-118.21,1.327,1.7152551013561554,1.5923427298038648,1.6329364692531345,1.575285714285714
9751,5.0162,19.0,7.0534653465346535,1.0495049504950495,1607.0,3.1821782178217823,36.6,-121.7,2.831,2.7675673230518014,2.727177833433414,2.7349869798540887,2.4509333333333325
16947,5.0774,34.0,5.5807926829268295,1.0548780487804879,1608.0,2.451219512195122,37.54,-122.32,4.072,3.0035825470763484,3.210960829484084,2.86668146871572,2.684588697916666
11547,6.128,26.0,6.457142857142857,1.0235294117647058,1961.0,3.295798319327731,33.74,-118.02,2.482,2.991113448406306,3.0562222428583112,2.8459365231399967,2.590892857142857
19804,2.7083,19.0,6.475,1.35,216.0,2.7,40.34,-123.48,0.645,1.245239918801397,1.0999803378542568,1.1888896033123415,0.9439714285714282
18292,4.9519,31.0,5.896049896049896,1.0187110187110187,1138.0,2.365904365904366,37.4,-122.11,5.00001,2.8198454991240895,2.9148401262360357,2.6690506245311996,3.2580940654205603
10653,4.8488,5.0,5.961174713787954,1.241911398705824,4327.0,2.1538078646092584,33.57,-117.73,1.944,2.389962609909333,2.6611792918233244,2.280770250118612,2.2904031343283577
4783,1.9018,39.0,4.127906976744186,1.2005813953488371,1911.0,2.7776162790697674,34.03,-118.33,1.375,1.6618838420623985,1.8077514875903196,1.5689648581679196,1.4554117647058822
6006,2.63,52.0,4.513119533527697,1.0145772594752187,1131.0,3.2973760932944605,34.07,-117.75,1.273,1.6532582554281385,1.4471548061051618,1.4821752790715301,1.266730769230769
2487,2.7792,18.0,5.584558823529412,1.088235294117647,846.0,3.110294117647059,36.16,-120.35,0.853,1.566640060567226,1.3717369241853001,1.5303021119633802,0.8590416666666669
3702,2.8784,36.0,3.7278797996661104,1.010016694490818,1934.0,3.2287145242070117,34.18,-118.36,1.949,1.9193848717020205,1.9215459744132155,1.7608688409073103,2.1658684868421063
16624,2.6205,27.0,5.371482176360225,1.3339587242026267,930.0,1.7448405253283301,35.35,-120.84,2.211,2.3588614493087654,2.7462997252888663,2.310131572081051,3.2118
6098,4.5234,34.0,5.807017543859649,0.9254385964912281,799.0,3.504385964912281,34.11,-117.87,1.922,2.133563495867531,1.9320287167208448,1.9123728595882037,2.1734680851063817
4625,3.5909,25.0,4.126506024096385,1.0647590361445782,1420.0,2.13855421686747,34.07,-118.32,4.045,2.159526508008381,2.372268874004877,1.9857595559010948,2.835598712121211
19680,1.8849,27.0,4.935643564356436,1.051155115511551,1419.0,2.3415841584158414,39.15,-121.63,0.735,0.6054101842720376,0.7194289441739412,0.7731846394250443,0.6606528099173556
19301,3.625,22.0,5.8545454545454545,1.1045454545454545,593.0,2.6954545454545453,38.39,-122.82,2.337,2.101601920274767,1.8988055560723758,1.9572687416874408,1.7754074074074069
11909,2.3798,32.0,4.768067226890756,1.0369747899159665,1393.0,2.3411764705882354,33.96,-117.41,1.188,1.2341706880211762,1.1317418578295546,1.2172647589917478,1.168242424242424
19521,1.8162,50.0,3.5025641025641026,0.9692307692307692,459.0,2.353846153846154,37.64,-120.99,0.7,1.2690363453512414,1.1205672023455735,1.1694949090088507,0.9192564102564103
15531,4.4655,7.0,6.1487964989059085,1.0153172866520788,1564.0,3.422319474835886,33.15,-117.12,1.828,1.9497254520377405,1.8765275628406999,1.8535395850545653,1.797610169491524
3486,10.8805,10.0,7.680360721442886,1.001002004008016,3517.0,3.524048096192385,34.28,-118.54,5.00001,4.794236575618905,4.706758428279802,5.577904418456282,4.994736363636365
5005,3.1548,50.0,5.4017595307917885,1.1055718475073313,817.0,2.3958944281524928,34.01,-118.32,1.577,2.1071635846632737,2.310078965777076,1.9078567733956815,2.835598712121211
16392,6.1805,32.0,7.526748971193416,1.0781893004115226,677.0,2.786008230452675,38.04,-121.23,2.479,2.575412549421198,2.2635978604451035,2.2287758956484742,3.384902920353981
18364,8.6196,11.0,5.8133333333333335,0.9333333333333333,212.0,2.8266666666666667,37.29,-122.12,5.00001,4.265071986723294,3.9854980735986922,4.6350276929672045,4.086602
20156,5.0,15.0,6.557312252964427,1.08300395256917,679.0,2.683794466403162,34.45,-119.27,3.579,2.6611077863912707,2.8022828602423604,2.581282565704544,2.0204405504587157
2425,1.586,14.0,4.087074829931972,1.0789115646258503,3535.0,4.809523809523809,36.61,-119.55,0.569,0.6224342831881449,0.5928914683358184,0.8459215020966797,0.53276375
10584,7.3769,16.0,7.68299711815562,1.1152737752161384,1227.0,3.5360230547550433,33.71,-117.81,3.024,3.297051367120166,3.2641755681793114,3.2029319160885104,3.3638421052631577
12986,4.2037,23.0,6.1461318051575935,0.9742120343839542,1022.0,2.9283667621776504,38.67,-121.3,1.254,1.4544748054767498,1.3766055667023418,1.2953391102448353,1.3038571428571426
18631,4.625,17.0,7.2594594594594595,1.0972972972972972,511.0,2.7621621621621624,37.03,-121.96,3.864,2.5205805359233,2.4755337519898726,2.4451413914768967,2.59930025
15421,4.21,11.0,5.1649122807017545,0.9157894736842105,1012.0,3.550877192982456,33.2,-117.28,1.756,1.966447914791243,1.8646107182640002,1.856540220149217,1.797610169491524
12032,3.4028,33.0,3.9106382978723406,0.8851063829787233,724.0,3.0808510638297872,33.93,-117.47,1.105,1.72706115696639,1.5173299537457237,1.5492421993886953,1.1472068965517244
4101,7.7112,42.0,5.59375,1.0044642857142858,492.0,2.1964285714285716,34.14,-118.38,3.867,3.943665571878578,4.040133922114568,3.931612950256784,4.148202666666667
13141,4.4519,32.0,5.78714859437751,1.0481927710843373,629.0,2.5261044176706826,38.37,-121.45,1.375,1.9487729841883585,1.6520938817670496,1.6637033033436697,1.7884230769230764
17864,5.6344,24.0,5.276053215077606,1.0210643015521064,3188.0,3.5343680709534366,37.41,-121.9,2.287,3.0327416311943174,3.0862879682898936,2.901218476535161,2.20485294117647
8403,2.3675,29.0,2.9001280409731116,1.0409731113956466,3425.0,4.3854033290653005,33.94,-118.37,1.494,1.84639379190321,1.9189103093718443,1.7485625828438458,1.575285714285714
2958,2.6875,34.0,5.24,1.069090909090909,695.0,2.5272727272727273,35.35,-119.03,0.737,1.478483670127489,1.3738602252958398,1.3885617620640471,0.7265511811023622
15614,3.6728,25.0,2.671201814058957,1.2358276643990929,592.0,1.342403628117914,37.81,-122.41,5.00001,2.7180475802952615,3.23262913494833,2.4808020557380432,4.968580000000001
11917,2.9583,37.0,5.2,0.9278688524590164,675.0,2.2131147540983607,33.95,-117.41,1.321,1.4097440370160323,1.3333921507401676,1.3274936173383116,1.2646400000000002
18731,3.0954,19.0,5.085365853658536,1.0311653116531165,1952.0,2.644986449864499,40.55,-122.41,0.865,0.7850490645566508,1.006020453131993,0.8317136951046447,1.4244615384615384
3800,4.3542,42.0,5.370629370629371,1.0303030303030303,862.0,2.0093240093240095,34.16,-118.36,4.179,2.4680541828519083,2.7145664309826363,2.2307096445930474,3.2580940654205603
15484,3.1776,16.0,5.89291101055807,1.0120663650075414,1759.0,2.6530920060331824,33.15,-117.13,1.726,1.4950599102968876,1.3124508965527197,1.4903980791370057,2.0730226666666662
16409,2.1513,27.0,4.698550724637681,1.0521739130434782,909.0,2.634782608695652,37.93,-121.19,0.997,1.0762906082937533,0.97807939673541,1.0911479472226682,0.8206028708133976
10709,2.7601,25.0,4.553738317757009,1.0724299065420562,602.0,1.4065420560747663,33.6,-117.71,0.725,1.677069168240736,1.8960778876052264,1.5862047145075437,1.0088421052631578
7628,5.144,27.0,5.041237113402062,1.0103092783505154,403.0,4.154639175257732,33.85,-118.28,1.808,2.790323069952133,2.6225066275233644,2.603470294894184,2.20485294117647
19058,4.5313,25.0,6.795031055900621,1.1718426501035197,1244.0,2.5755693581780537,38.27,-122.42,3.084,2.3501217339201537,2.218304622518141,2.151865468391586,2.4058
18094,5.0081,13.0,4.717889908256881,1.0688073394495412,790.0,1.811926605504587,37.34,-122.06,2.883,2.8607136561681807,2.9848124480558216,2.7299193273579534,2.3425576923076923
14024,3.4196,43.0,5.023404255319149,1.0404255319148936,824.0,1.7531914893617022,32.76,-117.15,3.022,2.173098270351074,2.5176340630715033,1.991650666520826,3.2665631250000007
10963,6.9737,31.0,7.041436464088398,0.9806629834254144,1044.0,2.883977900552486,33.77,-117.88,2.888,3.243551909607766,3.3231962601770166,3.091344555756139,3.964431428571428
13174,2.2132,23.0,7.596153846153846,1.3461538461538463,166.0,3.1923076923076925,36.72,-121.06,1.0,1.3891621967193228,1.0213568200532148,1.416189618321983,1.3942
15933,2.3625,42.0,3.903314917127072,1.1215469613259668,1027.0,2.8370165745856353,37.73,-122.4,2.33,2.0771075188565664,2.126375111285533,1.9023987623713645,2.5911111111111107
14740,4.1518,22.0,5.663072776280323,1.0754716981132075,1551.0,4.180592991913747,32.58,-117.05,1.369,2.268125313719973,2.110785891492317,2.147308925400897,1.797610169491524
3798,3.1106,11.0,3.67680608365019,1.1039290240811153,1659.0,2.102661596958175,34.16,-118.37,2.094,1.877568189068,2.1403495874021385,1.7712056937447618,2.3456521739130434
20342,5.0145,21.0,6.3108108108108105,1.0386100386100385,4199.0,2.702059202059202,34.23,-119.04,2.466,2.7069844523280704,2.7998769133045522,2.6609553806255217,2.0204405504587157
9260,1.4511,32.0,4.644688644688645,1.0366300366300367,549.0,2.010989010989011,36.96,-120.07,0.652,0.7295951057769605,0.7515514738211015,0.8766360494949115,1.13946511627907
17024,4.3939,22.0,4.754065040650406,1.0230352303523036,6266.0,2.122628726287263,37.5,-122.31,4.912,2.6613987934034458,2.9682225005011773,2.592110468478136,2.9370703488372105
9020,6.8474,9.0,6.35,0.9944444444444445,647.0,3.5944444444444446,34.15,-118.8,3.567,3.306804443158209,3.34275638783945,3.298390581985725,2.3549166666666665
8374,3.1354,26.0,4.394611727416799,1.0792393026941363,1560.0,2.472266244057052,33.96,-118.35,1.643,2.00088329330769,2.1209942059680267,1.8730959278323187,2.0675079006772012
